X,Y
0.0,-0.502923714575583
0.0500125031257814,-0.421648278690566
0.1000250062515629,-0.3642158494710158
0.1500375093773443,-0.3248396019863792
0.2000500125031258,-0.27560390569804316
0.2500625156289072,-0.18670705324155465
0.3000750187546886,-0.17568913387897875
0.3500875218804701,-0.13684688043080526
0.4001000250062516,-0.081122870809155
0.450112528132033,-0.08696892400163045
0.5001250312578145,-0.08882365719072968
0.5501375343835959,-0.031068891686780266
0.6001500375093773,0.060230136818861156
0.6501625406351588,0.2691806716087901
0.7001750437609403,0.3345478436967759
0.7501875468867217,0.32814879860322943
0.8002000500125032,0.3127936909028022
0.8502125531382846,0.32025281726197274
0.900225056264066,0.2717253769927743
0.9502375593898476,0.2889846998637653
1.000250062515629,0.40285922670786745
1.0502625656414104,0.48472820258246796
1.1002750687671918,0.5214731949898475
1.1502875718929733,0.5436673584973664
1.200300075018755,0.6187032698571333
1.250312578144536,0.6239650196529687
1.3003250812703175,0.6724065689984176
1.3503375843960992,0.6951076147865358
1.4003500875218806,0.7469189862468737
1.450362590647662,0.8168199632447366
1.5003750937734437,0.8352637703062713
1.550387596899225,0.8598873047270508
1.6004001000250063,0.8716171830485646
1.6504126031507875,0.9053531161230712
1.7004251062765692,0.9568178598236767
1.7504376094023506,0.9320435805667375
1.800450112528132,0.926503788524202
1.8504626156539132,0.9076235570078715
1.900475118779695,0.9289771514000946
1.9504876219054763,1.0163141390585055
2.000500125031258,1.0201383138467959
2.050512628157039,1.0506170597023963
2.100525131282821,1.031214680052257
2.1505376344086025,0.9622899648273615
2.200550137534384,0.9472111000294807
2.2505626406601653,0.9417356540714787
2.3005751437859465,0.9575643439752097
2.350587646911728,0.9637410527682735
2.4006001500375094,0.9198613829965481
2.450612653163291,0.9363965065246227
2.500625156289072,0.8932521439328216
2.550637659414854,0.8684975217072044
2.600650162540635,0.8333508755270234
2.6506626656664167,0.7936510989864562
2.7006751687921984,0.7773832257861493
2.75068767191798,0.7329389887564883
2.800700175043761,0.684608584484274
2.8507126781695424,0.6996052036646545
2.900725181295324,0.6641957110606467
2.9507376844211053,0.644575382978587
3.000750187546887,0.6371372548805372
3.050762690672668,0.60097175926015
3.10077519379845,0.5771135103379854
3.150787696924231,0.5168526806893055
3.2008002000500126,0.48005034460148965
3.2508127031757943,0.4069960885382733
3.3008252063015755,0.33070181771914786
3.350837709427357,0.27714356378807325
3.4008502125531384,0.19228462338287924
3.45086271567892,0.1695840194911418
3.500875218804701,0.14706808647239636
3.550887721930483,0.11860486276086249
3.600900225056264,0.04806317072207913
3.6509127281820457,-0.04003686250310199
3.700925231307827,-0.11266265790978244
3.750937734433609,-0.20982966986049076
3.80095023755939,-0.28310239739873766
3.8509627406851714,-0.3060208727761541
3.900975243810953,-0.31227275532444443
3.9509877469367343,-0.3524663826644704
4.001000250062516,-0.3407059277214727
4.051012753188298,-0.37511879998318487
4.101025256314078,-0.4593203128650538
4.15103775943986,-0.5391700010374031
4.201050262565642,-0.5490079502796911
4.251062765691423,-0.5630878712386803
4.301075268817205,-0.6040317097576485
4.351087771942986,-0.6088465586853101
4.401100275068767,-0.6383504343766166
4.451112778194549,-0.6963157326349338
4.501125281320331,-0.7805871096681231
4.551137784446111,-0.8163893448667074
4.601150287571893,-0.8904967280912074
4.651162790697675,-0.8771535013386592
4.701175293823456,-0.8092028803482498
4.751187796949237,-0.8269492674842711
4.801200300075019,-0.8781429159206858
4.8512128032008,-0.9171750073423024
4.901225306326582,-0.959205142990585
4.951237809452364,-0.9686076218556972
5.0012503125781445,-1.0082680646191373
5.051262815703926,-1.03032914583335
5.101275318829708,-1.0741555376883725
5.151287821955489,-1.0318628125367628
5.20130032508127,-0.973993714921994
5.251312828207052,-0.9340525258172594
5.3013253313328335,-0.9103524952675635
5.351337834458615,-0.9338417746725203
5.401350337584397,-0.9896867329111644
5.4513628407101775,-0.9714837675129663
5.501375343835959,-1.0242173584783665
5.551387846961741,-0.9684099468148941
