X,Y
50.01250312578145,0.49931526477197385
50.06251562890723,0.4995585356350139
50.11252813203301,0.49983246452457525
50.16254063515879,0.5001024819701737
50.21255313828458,0.5003826442708202
50.26256564141036,0.500686725856997
50.31257814453614,0.5010017941016159
50.36259064766192,0.5013127165234419
50.412603150787696,0.5015853643284753
50.46261565391348,0.5018063932677096
50.51262815703926,0.5020087851904725
50.56264066016504,0.502221204765331
50.61265316329082,0.5024627567380512
50.66266566641661,0.5027406502355808
50.71267816954239,0.503045821395389
50.76269067266817,0.5033583387151829
50.81270317579395,0.5036835984463284
50.86271567891973,0.5040111249068343
50.91272818204551,0.5043218340845367
50.9627406851713,0.5046256329620937
51.01275318829708,0.5049269976229759
51.06276569142286,0.5052374339195274
51.11277819454864,0.505547326077938
51.16279069767442,0.5058539975676246
51.2128032008002,0.5061857104412731
51.26281570392598,0.5065363536226517
51.312828207051766,0.506891546239582
51.36284071017754,0.507276310003912
51.41285321330333,0.5077122313491973
51.46286571642911,0.5081640078447374
51.51287821955489,0.5085750926341068
51.56289072268067,0.5089653043301552
51.612903225806456,0.5093751448141624
51.66291572893224,0.5098289002324398
51.71292823205802,0.5103299410113433
51.7629407351838,0.510841646449951
51.81295323830958,0.5113178445718521
51.86296574143536,0.5117578287229144
51.912978244561145,0.5122111802717201
51.96299074768692,0.5126836690142841
52.01300325081271,0.5131723770590394
52.06301575393849,0.5136727452156822
52.113028257064265,0.5141823172356813
52.16304076019005,0.5147053421167648
52.21305326331583,0.5152421674732465
52.26306576644161,0.5157968150093171
52.31307826956739,0.516374919135375
52.36309077269318,0.5169907778040882
52.41310327581896,0.5176311905567915
52.46311577894474,0.518293678720825
52.51312828207052,0.5189815876715675
52.5631407851963,0.5196512387413209
52.61315328832208,0.5202914424937435
52.66316579144787,0.5209636725545181
52.713178294573645,0.5216644249781054
52.76319079769943,0.5223507476400135
52.81320330082521,0.5230109910159885
52.86321580395099,0.5236516716871945
52.91322830707677,0.5243198564799666
52.96324081020256,0.5250409635652085
53.013253313328335,0.5257820670477402
53.06326581645411,0.5265039250782371
53.1132783195799,0.5272255780545695
53.16329082270568,0.527981051847098
53.21330332583146,0.5287544585957115
53.26331582895724,0.5295054509028947
53.313328332083024,0.5302279753415027
53.3633408352088,0.5309495122976406
53.41335333833459,0.531685054574234
53.463365841460366,0.532446483475511
53.51337834458615,0.5332324172054398
53.56339084771193,0.5340290769200405
53.613403350837714,0.5348013971454632
53.66341585396349,0.5355422674561544
53.71342835708928,0.536279046499858
53.763440860215056,0.5370192843361145
53.81345336334084,0.5377725268280961
53.86346586646662,0.5385257083381061
53.9134783695924,0.5392616774263096
53.96349087271818,0.540005976426844
54.01350337584396,0.5407663552230534
54.06351587896975,0.5415004591133339
54.11352838209552,0.5421770523467786
54.16354088522131,0.5428073920431379
54.21355338834709,0.5434205654830153
54.26356589147287,0.5440369590693062
54.31357839459865,0.5446795336137833
54.36359089772444,0.5453449406959909
54.41360340085021,0.5460125270517373
54.463615903976,0.5466792794618036
54.51362840710178,0.5473474646863603
54.56364091022756,0.5480232273912545
54.61365341335334,0.5487122001650752
54.663665916479125,0.5493915523804336
54.7136784196049,0.5500296721778255
54.76369092273068,0.5506271455504675
54.81370342585647,0.5511894508922544
54.863715928982245,0.5517250321271915
54.91372843210803,0.5522359061951304
54.96374093523381,0.5527193556775084
55.01375343835959,0.5531754966188209
55.06376594148537,0.5536257173143122
55.11377844461116,0.5540960184769008
55.163790947736935,0.5545612366899756
55.21380345086272,0.5549929096806184
55.2638159539885,0.5554167752176735
55.31382845711428,0.5558505484450533
55.36384096024006,0.556272117665668
55.41385346336585,0.556676896245802
55.463865966491625,0.5570816003669037
55.51387846961741,0.5574793528946527
55.56389097274319,0.5578503713051043
55.61390347586897,0.5582104362882454
55.66391597899475,0.5585528565438306
55.71392848212053,0.5588680523483965
55.76394098524632,0.5591795873910531
55.81395348837209,0.5595042187661876
55.86396599149788,0.5598357472610025
55.913978494623656,0.5601523522095126
55.96399099774944,0.560451283093379
56.01400350087522,0.5607676953432611
56.064016004001004,0.5610963816800467
56.11402850712678,0.5613986138847117
56.16404101025257,0.5616811149042633
56.214053513378346,0.5619498242883865
56.26406601650413,0.5621978885603971
56.31407851962991,0.5624480981756999
56.364091022755694,0.5627308281802431
56.41410352588147,0.5630324359062884
56.46411602900726,0.5633131932274588
56.51412853213304,0.5635474764231926
56.564141035258814,0.5637179305451587
56.6141535383846,0.5638709235877223
56.66416604151038,0.564079282790951
56.71417854463616,0.5643509932361358
56.76419104776194,0.5646698404776361
56.814203550887726,0.5650064613703946
56.864216054013504,0.5653283739024544
56.91422855713929,0.5656164267981167
56.96424106026507,0.5658774085969803
57.01425356339085,0.5661173062843782
57.06426606651663,0.5663498335062647
57.114278569642416,0.5665924609054022
57.164291072768194,0.5668433044152466
57.21430357589398,0.5671176321288406
57.26431607901976,0.5674188483438688
57.31432858214554,0.5677271064501346
57.36434108527132,0.5680420049836771
57.4143535883971,0.5683680180670022
57.46436609152288,0.5687074661270916
57.51437859464866,0.5690590022523555
57.56439109777445,0.5694291364473189
57.61440360090023,0.5698237804844938
57.66441610402601,0.5702154904007903
57.71442860715179,0.5705882716406131
57.76444111027757,0.5709820705831082
57.81445361340335,0.5714328605365634
57.86446611652914,0.5719132269287526
57.91447861965492,0.5723975666440172
57.9644911227807,0.5728754104988381
58.01450362590648,0.573338011058035
58.06451612903226,0.573784953250443
58.11452863215804,0.5742445875725012
58.16454113528383,0.5747424506904333
58.214553638409605,0.5752809561101652
58.26456614153539,0.5758393044141369
58.31457864466117,0.576388405113811
58.36459114778695,0.5769368541719263
58.41460365091273,0.5774968603670599
58.46461615403851,0.5780644182980254
58.514628657164295,0.5786313405471551
58.56464116029007,0.5792005045968942
58.61465366341586,0.5797815645927205
58.66466616654164,0.5803869855329582
58.71467866966742,0.5810120604301929
58.7646911727932,0.5816429645568821
58.814703675918985,0.5822911768216433
58.86471617904476,0.5829694163716209
58.91472868217055,0.5836616987313802
58.964741185296326,0.5843555048142464
59.01475368842211,0.5850756344350098
59.06476619154789,0.5858232017378675
59.11477869467368,0.5865446438022367
59.16479119779945,0.5872321620350259
59.21480370092523,0.5879448928571976
59.264816204051016,0.5887122417905394
59.3148287071768,0.5894925682784207
59.36484121030258,0.590246074471818
59.41485371342836,0.5909884830676085
59.46486621655414,0.5917332398333093
59.51487871967992,0.5924858931316537
59.564891222805706,0.5932521932027713
59.61490372593149,0.5940219331642844
59.66491622905727,0.5947916901499998
59.71492873218305,0.5955491565899806
59.76494123530883,0.5962894973405349
59.81495373843461,0.5970263610261782
59.8649662415604,0.597773409699913
59.914978744686174,0.5985407148794948
59.96499124781196,0.5993064491042365
60.01500375093774,0.6000491572499089
60.06501625406352,0.6007758267432238
60.1150287571893,0.6015106840187362
60.16504126031508,0.6022621817034363
60.215053763440864,0.6030023523760947
60.26506626656664,0.6037218757075786
60.31507876969243,0.6044244044565992
60.365091272818205,0.6051008440502254
60.41510377594399,0.6057592282454399
60.46511627906977,0.6064260092709965
60.51512878219555,0.6071106227234594
60.56514128532133,0.6077899410072942
60.61515378844712,0.6084405734795004
